Substrate Index,Enzyme Index,Label,Dock Index,positive_reactions
0,0,0,-1,-1
0,73,0,-1,-1
0,209,0,-1,-1
0,386,0,-1,-1
0,410,0,-1,-1
0,532,0,-1,-1
0,560,0,-1,-1
0,646,0,-1,-1
0,739,0,-1,-1
0,758,0,-1,-1
0,775,0,-1,-1
0,785,0,-1,-1
0,838,0,-1,-1
0,841,1,-1,0
0,843,1,-1,0
0,870,1,-1,0
0,904,0,-1,-1
0,942,0,-1,-1
0,948,0,-1,-1
0,1126,0,-1,-1
0,1130,0,-1,-1
0,1177,0,-1,-1
0,1245,0,-1,-1
0,1264,0,-1,-1
0,1383,0,-1,-1
2,152,0,-1,-1
2,188,0,-1,-1
2,295,0,-1,-1
2,307,0,-1,-1
2,522,0,-1,-1
2,673,1,-1,2
2,675,1,-1,2
2,804,0,-1,-1
2,838,0,-1,-1
2,839,0,-1,-1
2,909,0,-1,-1
2,955,0,-1,-1
2,1172,0,-1,-1
2,1533,0,-1,-1
2,1590,0,-1,-1
3,149,0,-1,-1
3,174,0,-1,-1
3,660,0,-1,-1
3,673,1,-1,3
3,675,1,-1,3
3,713,0,-1,-1
3,737,0,-1,-1
3,763,0,-1,-1
3,819,0,-1,-1
3,838,0,-1,-1
3,921,0,-1,-1
3,947,0,-1,-1
3,972,0,-1,-1
3,1454,0,-1,-1
3,1544,0,-1,-1
3,1596,0,-1,-1
4,76,0,-1,-1
4,180,0,-1,-1
4,664,0,-1,-1
4,739,1,-1,4
4,838,0,-1,-1
4,983,0,-1,-1
4,1011,0,-1,-1
4,1083,0,-1,-1
4,1229,0,-1,-1
4,1390,0,-1,-1
4,1441,0,-1,-1
4,1544,0,-1,-1
5,29,0,-1,-1
5,157,0,-1,-1
5,202,0,-1,-1
5,295,0,-1,-1
5,487,0,-1,-1
5,723,0,-1,-1
5,739,1,-1,5
5,838,0,-1,-1
5,942,0,-1,-1
5,947,0,-1,-1
5,1111,0,-1,-1
5,1136,0,-1,-1
8,1,0,-1,-1
8,14,0,-1,-1
8,25,0,-1,-1
8,29,0,-1,-1
8,41,0,-1,-1
8,48,0,-1,-1
8,59,0,-1,-1
8,73,0,-1,-1
8,87,0,-1,-1
8,93,0,-1,-1
8,97,0,-1,-1
8,98,0,-1,-1
8,105,0,-1,-1
8,110,0,-1,-1
8,113,1,-1,8
8,114,1,-1,8
8,120,0,-1,-1
8,149,0,-1,-1
8,200,0,-1,-1
8,215,0,-1,-1
8,217,0,-1,-1
8,237,0,-1,-1
8,239,0,-1,-1
8,254,0,-1,-1
8,260,0,-1,-1
8,267,0,-1,-1
8,275,0,-1,-1
8,283,0,-1,-1
8,307,0,-1,-1
8,315,0,-1,-1
8,349,0,-1,-1
8,356,0,-1,-1
8,380,0,-1,-1
8,381,0,-1,-1
8,417,0,-1,-1
8,423,0,-1,-1
8,436,1,-1,8
8,448,0,-1,-1
