Substrate Index,Enzyme Index,Label,Dock Index,positive_reactions
0,53,0,-1,-1
0,258,0,-1,-1
0,272,0,-1,-1
0,434,0,-1,-1
0,451,0,-1,-1
0,454,0,-1,-1
0,750,0,-1,-1
0,751,0,-1,-1
0,772,0,-1,-1
0,791,0,-1,-1
0,838,0,-1,-1
0,871,1,-1,0
0,947,0,-1,-1
0,1207,0,-1,-1
0,1229,0,-1,-1
0,1408,0,-1,-1
0,1611,0,-1,-1
1,13,0,-1,-1
1,35,0,-1,-1
1,161,0,-1,-1
1,181,0,-1,-1
1,187,0,-1,-1
1,191,0,-1,-1
1,229,0,-1,-1
1,257,0,-1,-1
1,258,0,-1,-1
1,413,0,-1,-1
1,469,0,-1,-1
1,521,0,-1,-1
1,528,0,-1,-1
1,534,0,-1,-1
1,567,0,-1,-1
1,573,0,-1,-1
1,578,0,-1,-1
1,582,0,-1,-1
1,593,0,-1,-1
1,617,0,-1,-1
1,653,0,-1,-1
1,667,0,-1,-1
1,668,0,-1,-1
1,675,1,-1,1
1,719,0,-1,-1
1,724,0,-1,-1
1,745,0,-1,-1
1,764,0,-1,-1
1,794,0,-1,-1
1,823,0,-1,-1
1,825,1,-1,1
1,826,1,-1,1
1,828,0,-1,-1
1,838,0,-1,-1
1,870,0,-1,-1
1,893,0,-1,-1
1,895,0,-1,-1
1,930,1,-1,1
1,949,1,-1,1
1,978,0,-1,-1
1,986,1,-1,1
1,994,0,-1,-1
1,999,0,-1,-1
1,1053,1,-1,1
1,1139,0,-1,-1
1,1150,0,-1,-1
1,1174,1,-1,1
1,1182,0,-1,-1
1,1233,0,-1,-1
1,1272,0,-1,-1
1,1300,0,-1,-1
1,1316,0,-1,-1
1,1350,0,-1,-1
1,1396,0,-1,-1
1,1464,0,-1,-1
1,1468,0,-1,-1
1,1499,0,-1,-1
1,1525,0,-1,-1
1,1547,0,-1,-1
1,1549,0,-1,-1
1,1569,0,-1,-1
2,157,0,-1,-1
2,254,0,-1,-1
2,268,0,-1,-1
2,616,0,-1,-1
2,645,0,-1,-1
2,673,1,-1,2
2,675,1,-1,2
2,694,0,-1,-1
2,733,0,-1,-1
2,739,0,-1,-1
2,779,0,-1,-1
2,826,1,-1,2
2,856,0,-1,-1
2,938,0,-1,-1
2,971,0,-1,-1
2,1038,0,-1,-1
2,1150,0,-1,-1
2,1155,0,-1,-1
2,1199,0,-1,-1
2,1205,0,-1,-1
2,1277,0,-1,-1
2,1292,0,-1,-1
2,1325,0,-1,-1
2,1342,0,-1,-1
2,1349,0,-1,-1
2,1374,0,-1,-1
2,1461,0,-1,-1
2,1523,0,-1,-1
3,122,0,-1,-1
3,128,0,-1,-1
3,142,0,-1,-1
3,172,0,-1,-1
3,174,0,-1,-1
3,295,0,-1,-1
3,329,0,-1,-1
3,459,0,-1,-1
3,509,0,-1,-1
3,573,0,-1,-1
3,582,0,-1,-1
3,593,0,-1,-1
3,598,1,-1,3
3,675,1,-1,3
3,771,0,-1,-1
3,870,0,-1,-1
3,875,0,-1,-1
3,986,1,-1,3
3,1115,0,-1,-1
3,1160,0,-1,-1
3,1175,0,-1,-1
3,1224,0,-1,-1
3,1227,0,-1,-1
3,1236,0,-1,-1
3,1314,0,-1,-1
3,1320,0,-1,-1
3,1334,0,-1,-1
3,1394,0,-1,-1
3,1490,0,-1,-1
4,202,0,-1,-1
4,234,0,-1,-1
4,258,0,-1,-1
4,368,0,-1,-1
4,583,0,-1,-1
4,597,0,-1,-1
4,610,0,-1,-1
4,620,0,-1,-1
4,679,1,-1,4
4,702,0,-1,-1
4,710,0,-1,-1
4,713,0,-1,-1
4,739,1,-1,4
4,838,0,-1,-1
4,893,0,-1,-1
4,947,0,-1,-1
4,957,0,-1,-1
4,992,0,-1,-1
4,998,0,-1,-1
4,1133,0,-1,-1
4,1150,0,-1,-1
4,1195,0,-1,-1
4,1247,0,-1,-1
4,1417,0,-1,-1
5,114,0,-1,-1
5,165,0,-1,-1
5,176,0,-1,-1
5,295,0,-1,-1
5,532,0,-1,-1
5,564,0,-1,-1
5,617,0,-1,-1
5,679,1,-1,5
5,739,1,-1,5
5,790,0,-1,-1
5,810,0,-1,-1
5,829,0,-1,-1
5,838,0,-1,-1
5,876,0,-1,-1
5,938,0,-1,-1
5,1082,0,-1,-1
5,1163,0,-1,-1
5,1279,0,-1,-1
5,1285,0,-1,-1
5,1294,0,-1,-1
5,1615,0,-1,-1
8,4,0,-1,-1
8,36,0,-1,-1
8,47,0,-1,-1
8,53,1,-1,8
8,60,0,-1,-1
8,71,0,-1,-1
8,82,1,-1,8
8,89,0,-1,-1
8,91,0,-1,-1
