Substrate Index,Enzyme Index,Label,Dock Index,positive_reactions
0,18,0,-1,-1
0,23,0,-1,-1
0,25,0,-1,-1
0,42,0,-1,-1
0,53,0,-1,-1
0,59,0,-1,-1
0,60,0,-1,-1
0,64,0,-1,-1
0,67,0,-1,-1
0,75,0,-1,-1
0,76,0,-1,-1
0,125,0,-1,-1
0,133,0,-1,-1
0,134,0,-1,-1
0,139,0,-1,-1
0,140,0,-1,-1
0,158,0,-1,-1
0,187,0,-1,-1
0,191,0,-1,-1
0,203,0,-1,-1
0,205,0,-1,-1
0,215,0,-1,-1
0,239,0,-1,-1
0,247,0,-1,-1
0,258,0,-1,-1
0,261,0,-1,-1
0,272,0,-1,-1
0,298,0,-1,-1
0,300,0,-1,-1
0,301,0,-1,-1
0,307,0,-1,-1
0,324,0,-1,-1
0,338,0,-1,-1
0,343,0,-1,-1
0,348,0,-1,-1
0,379,0,-1,-1
0,387,0,-1,-1
0,404,0,-1,-1
0,409,0,-1,-1
0,413,0,-1,-1
0,420,0,-1,-1
0,434,0,-1,-1
0,440,0,-1,-1
0,442,0,-1,-1
0,451,0,-1,-1
0,452,0,-1,-1
0,454,0,-1,-1
0,464,0,-1,-1
0,470,0,-1,-1
0,477,0,-1,-1
0,484,0,-1,-1
0,508,0,-1,-1
0,517,0,-1,-1
0,519,0,-1,-1
0,523,0,-1,-1
0,549,0,-1,-1
0,562,0,-1,-1
0,563,0,-1,-1
0,566,0,-1,-1
0,579,0,-1,-1
0,589,0,-1,-1
0,596,0,-1,-1
0,622,0,-1,-1
0,625,0,-1,-1
0,626,0,-1,-1
0,633,0,-1,-1
0,636,0,-1,-1
0,671,0,-1,-1
0,675,0,-1,-1
0,692,0,-1,-1
0,706,0,-1,-1
0,719,0,-1,-1
0,731,0,-1,-1
0,734,0,-1,-1
0,737,0,-1,-1
0,739,0,-1,-1
0,746,0,-1,-1
0,750,0,-1,-1
0,751,0,-1,-1
0,763,0,-1,-1
0,767,0,-1,-1
0,769,0,-1,-1
0,771,0,-1,-1
0,772,0,-1,-1
0,782,0,-1,-1
0,784,0,-1,-1
0,789,0,-1,-1
0,791,0,-1,-1
0,793,0,-1,-1
0,796,0,-1,-1
0,798,0,-1,-1
0,806,0,-1,-1
0,815,0,-1,-1
0,816,0,-1,-1
0,817,0,-1,-1
0,818,0,-1,-1
0,819,0,-1,-1
0,827,0,-1,-1
0,828,0,-1,-1
0,832,0,-1,-1
0,838,0,-1,-1
0,841,1,-1,0
0,842,1,-1,0
0,843,1,-1,0
0,848,0,-1,-1
0,850,0,-1,-1
0,854,1,-1,0
0,866,0,-1,-1
0,870,1,-1,0
0,871,1,-1,0
0,874,0,-1,-1
0,889,0,-1,-1
0,895,0,-1,-1
0,904,0,-1,-1
0,905,0,-1,-1
0,916,0,-1,-1
0,925,0,-1,-1
0,928,0,-1,-1
0,935,0,-1,-1
0,936,0,-1,-1
0,946,0,-1,-1
0,947,0,-1,-1
0,953,0,-1,-1
0,954,0,-1,-1
0,977,0,-1,-1
0,986,0,-1,-1
0,995,0,-1,-1
0,1003,0,-1,-1
0,1017,0,-1,-1
0,1028,0,-1,-1
0,1040,0,-1,-1
0,1042,0,-1,-1
0,1045,0,-1,-1
0,1046,0,-1,-1
0,1060,0,-1,-1
0,1071,0,-1,-1
0,1075,0,-1,-1
0,1079,0,-1,-1
0,1080,0,-1,-1
0,1083,0,-1,-1
0,1084,0,-1,-1
0,1093,0,-1,-1
0,1102,0,-1,-1
0,1107,0,-1,-1
0,1109,0,-1,-1
0,1120,0,-1,-1
0,1123,0,-1,-1
0,1124,0,-1,-1
0,1128,0,-1,-1
0,1136,0,-1,-1
0,1138,0,-1,-1
0,1139,0,-1,-1
0,1140,0,-1,-1
0,1146,0,-1,-1
0,1160,0,-1,-1
0,1169,0,-1,-1
0,1189,0,-1,-1
0,1196,0,-1,-1
0,1207,0,-1,-1
0,1229,0,-1,-1
0,1230,0,-1,-1
0,1231,0,-1,-1
0,1240,0,-1,-1
0,1242,0,-1,-1
0,1251,0,-1,-1
0,1255,0,-1,-1
0,1261,0,-1,-1
0,1262,0,-1,-1
0,1263,0,-1,-1
0,1266,0,-1,-1
0,1268,0,-1,-1
0,1278,0,-1,-1
0,1288,0,-1,-1
0,1297,0,-1,-1
0,1308,0,-1,-1
0,1321,0,-1,-1
0,1322,0,-1,-1
0,1339,0,-1,-1
0,1357,0,-1,-1
0,1372,0,-1,-1
0,1374,0,-1,-1
0,1381,0,-1,-1
0,1386,0,-1,-1
0,1391,0,-1,-1
0,1397,0,-1,-1
0,1408,0,-1,-1
0,1439,0,-1,-1
0,1451,0,-1,-1
0,1485,0,-1,-1
0,1488,0,-1,-1
0,1503,0,-1,-1
0,1504,0,-1,-1
0,1513,0,-1,-1
0,1542,0,-1,-1
0,1566,0,-1,-1
0,1579,0,-1,-1
0,1581,0,-1,-1
0,1611,0,-1,-1
1,5,0,-1,-1
1,10,0,-1,-1
1,13,0,-1,-1
1,17,0,-1,-1
1,32,0,-1,-1
1,35,0,-1,-1
1,40,0,-1,-1
1,43,0,-1,-1
1,48,0,-1,-1
1,49,0,-1,-1
1,50,0,-1,-1
1,52,0,-1,-1
1,60,0,-1,-1
1,62,0,-1,-1
1,66,0,-1,-1
